companyId,companyName,measureId,measureTitle,r12Verdict,r14Verdict,r12Conf,r14Conf,r12Quotes,r14Quotes,r12SourceUrls,r14SourceUrls,snapshotR12Id,runR14
2063,Alphabet,4.1a-ai-policy-internal,Has the company referenced an internal AI policy or guidelines?,Yes,Yes,High,High,3,2,https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm,85,batch135
2063,Alphabet,4.2-operationalisation-ai-principles,"Does the company describe how AI principles are operationalised (controls, processes, KPIs)?",Yes,Yes,High,High,3,2,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm,85,batch135
2063,Alphabet,4.3-data-security-privacy-ai,Does the AI policy explicitly cover data security and personal data privacy?,Yes,No,High,High,3,2,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000130817925000511/goog012701-def14a.htm,85,batch135
2063,Alphabet,4.4-third-party-ai-risk,Does the company have a policy for managing third-party AI risks?,No,No,High,High,2,1,https://www.sec.gov/Archives/edgar/data/1652044/000165204424000022/goog-20231231.htm ; https://www.board-cybersecurity.com/annual-reports/tracker/20250204-alphabet-inc-cybersecurity-10k,https://www.board-cybersecurity.com/annual-reports/tracker/20250204-alphabet-inc-cybersecurity-10k,85,batch135
2063,Alphabet,5.1-ai-kpis-quantified,Does the company disclose quantified AI-specific KPIs that it tracks internally?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,5.1a-ai-kpis-qualitative,Does the company reference internally tracked AI metrics qualitatively?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,5.2-ai-financial-impact-quantified,Does the company disclose quantified AI-attributable revenue or cost savings?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,5.2a-ai-financial-impact-qualitative,Does the company qualitatively attribute revenue or cost impact to AI?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,6.1-ai-reskilling-programme,Has the company established a named workforce AI reskilling/upskilling programme?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,6.1a-ai-reskilling-commitment,Has the company stated a commitment to AI reskilling or upskilling?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,6.2-ai-training-headcount,Does the company disclose the number of employees that completed AI training in the reporting year?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,7.1-strategic-ai-partnerships,Has the company disclosed strategic partnerships with foundation-model providers or hyperscalers?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,8.1-ai-literacy-community,Does the company support AI literacy or digital-skills initiatives in the wider community?,No,No,High,High,0,0,,,85,batch135
2063,Alphabet,8.2-ai-public-policy-advocacy,Does the company engage in public policy advocacy related to AI ethics and governance?,Yes,Yes,High,High,1,1,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm,https://www.sec.gov/Archives/edgar/data/1652044/000130817926000342/goog-20260424.htm,85,batch135
2063,Alphabet,9.1-ai-risk-factor-disclosure,"Does the company disclose AI as a material risk factor in its 10-K, 20-F or equivalent annual filing?",Yes,Yes,High,High,3,3,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,85,batch135
2063,Alphabet,9.2-ai-capex-rd-quantified,"Does the company quantify AI-related capex, R&D investment, or infrastructure commitment?",No,No,High,High,0,1,,https://www.bitget.com/wiki/alphabet-stock-earnings,85,batch135
2063,Alphabet,9.3-ai-business-model-risk,Does the company disclose AI as a competitive risk to its existing business model?,Yes,Yes,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm,85,batch135
2063,Alphabet,9.4-ai-incident-disclosure,Has the company disclosed any AI-related incidents or near-misses?,No,No,High,High,0,0,,,85,batch135
866,Apple,1.1-ai-strategy-objectives,Does the company state a formal AI strategy with defined objectives?,No,No,High,High,0,0,,,85,batch135
866,Apple,1.1a-ai-strategic-priority,Does the company name AI as a stated strategic priority?,No,No,High,High,0,1,,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm,85,batch135
866,Apple,1.2-ai-competitive-driver,Is AI mentioned as a material driver of the company's competitive strategy?,No,No,High,High,0,2,,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm ; https://www.sec.gov/Archives/edgar/data/320193/000109690625000100/nlpc_px14a6g.htm,85,batch135
866,Apple,1.3-ai-technology-differentiation,Does the company distinguish between traditional/predictive AI and generative AI in its disclosures?,Yes,Yes,High,High,6,4,https://developer.apple.com/machine-learning/ ; https://developer.apple.com/machine-learning/ ; https://developer.apple.com/videos/play/wwdc2025/360/ ; https://developer.apple.com/videos/play/wwdc2025/360/ ; https://www.apple.com/legal/ai-regulations/training-data/ ; https://www.apple.com/legal/ai-regulations/training-data/,https://developer.apple.com/machine-learning/ ; https://developer.apple.com/machine-learning/ ; https://www.apple.com/legal/ai-regulations/training-data/ ; https://developer.apple.com/machine-learning/,85,batch135
866,Apple,1.4-ai-regulation-readiness,Does the company disclose readiness for emerging AI regulations?,No,No,High,High,2,0,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm ; https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,,85,batch135
866,Apple,2.1-ai-use-cases-count,Does the company disclose a specific number of AI use cases (in production or piloting)?,No,No,High,High,0,0,,,85,batch135
866,Apple,2.1a-ai-use-cases-qualitative,Does the company reference multiple AI use cases qualitatively?,Yes,Partial,High,Low,2,2,https://www.apple.com/legal/dsa/20232808_app-store_risk-assessment-report_non-confidential.pdf ; https://developer.apple.com/videos/play/wwdc2025/360/,https://www.apple.com/legal/dsa/20232808_app-store_risk-assessment-report_non-confidential.pdf ; https://developer.apple.com/machine-learning/,85,batch135
866,Apple,2.2-ai-production-pilot-breakdown,Does the company disclose a breakdown of AI use cases by production vs pilot stage?,No,No,High,High,0,0,,,85,batch135
866,Apple,2.2a-ai-production-deployment,Has the company stated any AI use case as in production?,Yes,Yes,High,High,1,2,https://www.sec.gov/files/corpfin/no-action/14a-8/aflcioapple010324-14a8.pdf,https://www.sec.gov/files/corpfin/no-action/14a-8/aflcioapple010324-14a8.pdf ; https://developer.apple.com/machine-learning/,85,batch135
866,Apple,2.3-ai-use-case-descriptions,Does the company provide qualitative descriptions of AI use cases in key business areas?,No,No,High,High,0,0,,,85,batch135
866,Apple,3.1-board-oversight-ai-charter,"Does the board (or a board committee) have an explicit, documented charter mandate for AI strategy and risk?",No,No,High,High,2,1,https://www.sec.gov/Archives/edgar/data/320193/000130817926000008/aapl014016-def14a.htm ; https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000130817926000008/aapl014016-def14a.htm,85,batch135
866,Apple,3.1a-ai-board-discussion,Is AI risk or oversight discussed by the board in proxy or 10-K?,Yes,Yes,High,High,1,1,https://s2.q4cdn.com/470004039/files/doc_financials/2026/Proxy_Statement_2026.pdf,https://s2.q4cdn.com/470004039/files/doc_financials/2026/Proxy_Statement_2026.pdf,85,batch135
866,Apple,3.2-ai-leadership-accountability,Has the company appointed a named senior executive accountable for AI?,Yes,Yes,High,Medium,1,1,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,85,batch135
866,Apple,3.3-ai-governance-committees,Has the company established a cross-functional AI governance/ethics committee at management level?,Partial,Yes,High,High,2,2,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm ; https://www.apple.com/legal/dsa/20232808_app-store_risk-assessment-report_non-confidential.pdf,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm ; https://www.apple.com/legal/privacy/en-ww/governance/,85,batch135
866,Apple,3.4-ai-safety-robustness,Does the company disclose AI safety and robustness testing practices?,Yes,Yes,High,High,3,4,https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates,https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates,85,batch135
866,Apple,4.1-ai-policy-published,"Has the company published a formal AI policy, principles, or responsible-AI framework?",Yes,Yes,High,High,2,2,https://www.sec.gov/Archives/edgar/data/320193/000130817926000008/aapl014016-def14a.htm ; https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000130817926000008/aapl014016-def14a.htm ; https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,85,batch135
866,Apple,4.1a-ai-policy-internal,Has the company referenced an internal AI policy or guidelines?,Yes,Yes,High,High,3,3,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm ; https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates,85,batch135
866,Apple,4.2-operationalisation-ai-principles,"Does the company describe how AI principles are operationalised (controls, processes, KPIs)?",Yes,Yes,High,High,4,4,https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://machinelearning.apple.com/research/apple-foundation-models-2025-updates ; https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,85,batch135
866,Apple,4.3-data-security-privacy-ai,Does the AI policy explicitly cover data security and personal data privacy?,No,No,High,High,3,3,https://www.sec.gov/Archives/edgar/data/320193/000130817926000008/aapl014016-def14a.htm ; https://www.apple.com/legal/ai-regulations/training-data/ ; https://www.apple.com/legal/privacy/en-ww/governance/,https://www.sec.gov/Archives/edgar/data/320193/000130817926000008/aapl014016-def14a.htm ; https://www.apple.com/legal/ai-regulations/training-data/ ; https://www.apple.com/legal/privacy/en-ww/governance/,85,batch135
866,Apple,4.4-third-party-ai-risk,Does the company have a policy for managing third-party AI risks?,No,No,High,High,0,0,,,85,batch135
866,Apple,5.1-ai-kpis-quantified,Does the company disclose quantified AI-specific KPIs that it tracks internally?,No,No,High,High,0,0,,,85,batch135
866,Apple,5.1a-ai-kpis-qualitative,Does the company reference internally tracked AI metrics qualitatively?,No,No,High,High,0,0,,,85,batch135
866,Apple,5.2-ai-financial-impact-quantified,Does the company disclose quantified AI-attributable revenue or cost savings?,No,No,High,High,0,0,,,85,batch135
866,Apple,5.2a-ai-financial-impact-qualitative,Does the company qualitatively attribute revenue or cost impact to AI?,No,No,High,High,0,0,,,85,batch135
866,Apple,6.1-ai-reskilling-programme,Has the company established a named workforce AI reskilling/upskilling programme?,No,No,High,High,0,0,,,85,batch135
866,Apple,6.1a-ai-reskilling-commitment,Has the company stated a commitment to AI reskilling or upskilling?,No,No,High,High,0,0,,,85,batch135
866,Apple,6.2-ai-training-headcount,Does the company disclose the number of employees that completed AI training in the reporting year?,No,No,High,High,0,0,,,85,batch135
866,Apple,7.1-strategic-ai-partnerships,Has the company disclosed strategic partnerships with foundation-model providers or hyperscalers?,Yes,Yes,High,High,2,1,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm ; https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,https://www.sec.gov/Archives/edgar/data/320193/000130817925000008/aapl4359751-def14a.htm,85,batch135
866,Apple,8.1-ai-literacy-community,Does the company support AI literacy or digital-skills initiatives in the wider community?,No,No,High,High,0,0,,,85,batch135
866,Apple,8.2-ai-public-policy-advocacy,Does the company engage in public policy advocacy related to AI ethics and governance?,No,No,High,High,0,0,,,85,batch135
866,Apple,9.1-ai-risk-factor-disclosure,"Does the company disclose AI as a material risk factor in its 10-K, 20-F or equivalent annual filing?",Yes,Yes,High,High,2,1,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm ; https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm,85,batch135
866,Apple,9.2-ai-capex-rd-quantified,"Does the company quantify AI-related capex, R&D investment, or infrastructure commitment?",No,No,High,High,0,0,,,85,batch135
866,Apple,9.3-ai-business-model-risk,Does the company disclose AI as a competitive risk to its existing business model?,No,No,High,High,2,2,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm ; https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm,https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm ; https://www.sec.gov/Archives/edgar/data/320193/000032019325000079/aapl-20250927.htm,85,batch135
866,Apple,9.4-ai-incident-disclosure,Has the company disclosed any AI-related incidents or near-misses?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,1.1-ai-strategy-objectives,Does the company state a formal AI strategy with defined objectives?,No,No,High,High,3,2,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/tsla-20260331.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000110465925087598/tm252289-4_pre14a.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,85,batch135
2412,Tesla,1.1a-ai-strategic-priority,Does the company name AI as a stated strategic priority?,Yes,Yes,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1318605/000110465925087598/tm252289-4_pre14a.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000110465925087598/tm252289-4_pre14a.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,85,batch135
2412,Tesla,1.2-ai-competitive-driver,Is AI mentioned as a material driver of the company's competitive strategy?,Yes,Yes,High,High,3,2,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://www.fool.com/earnings/call-transcripts/2026/01/28/tesla-tsla-q4-2025-earnings-call-transcript/ ; https://www.sec.gov/Archives/edgar/data/1318605/000110465925087598/tm252289-4_pre14a.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,85,batch135
2412,Tesla,1.3-ai-technology-differentiation,Does the company distinguish between traditional/predictive AI and generative AI in its disclosures?,No,No,Medium,High,1,2,https://www.stockinsights.ai/us/TSLA/earnings-transcript/fy25-q2-70d9,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://www.fool.com/earnings/call-transcripts/2026/01/28/tesla-tsla-q4-2025-earnings-call-transcript/,85,batch135
2412,Tesla,1.4-ai-regulation-readiness,Does the company disclose readiness for emerging AI regulations?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,2.1-ai-use-cases-count,Does the company disclose a specific number of AI use cases (in production or piloting)?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,2.1a-ai-use-cases-qualitative,Does the company reference multiple AI use cases qualitatively?,Yes,Yes,High,High,1,2,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,85,batch135
2412,Tesla,2.2-ai-production-pilot-breakdown,Does the company disclose a breakdown of AI use cases by production vs pilot stage?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,2.2a-ai-production-deployment,Has the company stated any AI use case as in production?,Yes,Yes,High,High,1,2,https://ir.tesla.com/_flysystem/s3/sec/000162828025003063/tsla-20241231-gen.pdf,https://ir.tesla.com/_flysystem/s3/sec/000162828025003063/tsla-20241231-gen.pdf ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,85,batch135
2412,Tesla,2.3-ai-use-case-descriptions,Does the company provide qualitative descriptions of AI use cases in key business areas?,Yes,Yes,High,High,2,1,https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/tsla-20260331.htm ; https://www.fool.com/earnings/call-transcripts/2026/01/28/tesla-tsla-q4-2025-earnings-call-transcript/,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,85,batch135
2412,Tesla,3.1-board-oversight-ai-charter,"Does the board (or a board committee) have an explicit, documented charter mandate for AI strategy and risk?",No,No,High,High,2,0,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000110465924048040/tm2326076d13_pre14a.htm,,85,batch135
2412,Tesla,3.1a-ai-board-discussion,Is AI risk or oversight discussed by the board in proxy or 10-K?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,3.2-ai-leadership-accountability,Has the company appointed a named senior executive accountable for AI?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,3.3-ai-governance-committees,Has the company established a cross-functional AI governance/ethics committee at management level?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,3.4-ai-safety-robustness,Does the company disclose AI safety and robustness testing practices?,No,No,High,High,1,0,https://www.fool.com/earnings/call-transcripts/2026/01/28/tesla-tsla-q4-2025-earnings-call-transcript/,,85,batch135
2412,Tesla,4.1-ai-policy-published,"Has the company published a formal AI policy, principles, or responsible-AI framework?",No,No,High,High,0,0,,,85,batch135
2412,Tesla,4.1a-ai-policy-internal,Has the company referenced an internal AI policy or guidelines?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,4.2-operationalisation-ai-principles,"Does the company describe how AI principles are operationalised (controls, processes, KPIs)?",No,No,High,High,0,0,,,85,batch135
2412,Tesla,4.3-data-security-privacy-ai,Does the AI policy explicitly cover data security and personal data privacy?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,4.4-third-party-ai-risk,Does the company have a policy for managing third-party AI risks?,No,No,High,High,1,1,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,85,batch135
2412,Tesla,5.1-ai-kpis-quantified,Does the company disclose quantified AI-specific KPIs that it tracks internally?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,5.1a-ai-kpis-qualitative,Does the company reference internally tracked AI metrics qualitatively?,Yes,No,High,High,1,0,https://www.fool.com/earnings/call-transcripts/2026/01/28/tesla-tsla-q4-2025-earnings-call-transcript/,,85,batch135
2412,Tesla,5.2-ai-financial-impact-quantified,Does the company disclose quantified AI-attributable revenue or cost savings?,No,No,High,High,1,2,https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/tsla-20260331.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/tsla-20260331.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/tsla-20260331.htm,85,batch135
2412,Tesla,5.2a-ai-financial-impact-qualitative,Does the company qualitatively attribute revenue or cost impact to AI?,No,No,High,High,2,2,https://www.sec.gov/Archives/edgar/data/1318605/000110465925087598/tm252289-4_pre14a.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,https://www.sec.gov/Archives/edgar/data/1318605/000110465925087598/tm252289-4_pre14a.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/tsla-20260331.htm,85,batch135
2412,Tesla,6.1-ai-reskilling-programme,Has the company established a named workforce AI reskilling/upskilling programme?,No,No,High,High,2,1,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://ir.tesla.com/_flysystem/s3/sec/000162828025003063/tsla-20241231-gen.pdf,https://ir.tesla.com/_flysystem/s3/sec/000162828025003063/tsla-20241231-gen.pdf,85,batch135
2412,Tesla,6.1a-ai-reskilling-commitment,Has the company stated a commitment to AI reskilling or upskilling?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,6.2-ai-training-headcount,Does the company disclose the number of employees that completed AI training in the reporting year?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,7.1-strategic-ai-partnerships,Has the company disclosed strategic partnerships with foundation-model providers or hyperscalers?,No,Yes,High,High,2,1,https://www.sec.gov/Archives/edgar/data/1318605/000110465925087598/tm252289-4_pre14a.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,85,batch135
2412,Tesla,8.1-ai-literacy-community,Does the company support AI literacy or digital-skills initiatives in the wider community?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,8.2-ai-public-policy-advocacy,Does the company engage in public policy advocacy related to AI ethics and governance?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,9.1-ai-risk-factor-disclosure,"Does the company disclose AI as a material risk factor in its 10-K, 20-F or equivalent annual filing?",Yes,Yes,High,High,2,1,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026003952/tsla-20251231.htm,85,batch135
2412,Tesla,9.2-ai-capex-rd-quantified,"Does the company quantify AI-related capex, R&D investment, or infrastructure commitment?",Yes,Yes,High,High,2,1,https://www.fool.com/earnings/call-transcripts/2026/01/28/tesla-tsla-q4-2025-earnings-call-transcript/ ; https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/tsla-20260331.htm,https://www.sec.gov/Archives/edgar/data/1318605/000162828026026673/tsla-20260331.htm,85,batch135
2412,Tesla,9.3-ai-business-model-risk,Does the company disclose AI as a competitive risk to its existing business model?,No,No,High,High,0,0,,,85,batch135
2412,Tesla,9.4-ai-incident-disclosure,Has the company disclosed any AI-related incidents or near-misses?,No,No,High,High,0,0,,,85,batch135
1914,360 Security,1.1-ai-strategy-objectives,Does the company state a formal AI strategy with defined objectives?,No,MISSING,High,,2,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,1.1a-ai-strategic-priority,Does the company name AI as a stated strategic priority?,Yes,MISSING,High,,3,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,1.2-ai-competitive-driver,Is AI mentioned as a material driver of the company's competitive strategy?,Yes,MISSING,High,,2,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,1.3-ai-technology-differentiation,Does the company distinguish between traditional/predictive AI and generative AI in its disclosures?,Yes,MISSING,High,,2,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,1.4-ai-regulation-readiness,Does the company disclose readiness for emerging AI regulations?,No,MISSING,High,,1,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,2.1-ai-use-cases-count,Does the company disclose a specific number of AI use cases (in production or piloting)?,No,MISSING,High,,1,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,2.1a-ai-use-cases-qualitative,Does the company reference multiple AI use cases qualitatively?,Yes,MISSING,High,,1,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,2.2-ai-production-pilot-breakdown,Does the company disclose a breakdown of AI use cases by production vs pilot stage?,No,MISSING,High,,1,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,2.2a-ai-production-deployment,Has the company stated any AI use case as in production?,Yes,MISSING,High,,2,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,2.3-ai-use-case-descriptions,Does the company provide qualitative descriptions of AI use cases in key business areas?,Yes,MISSING,High,,4,0,https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF ; https://static.cninfo.com.cn/finalpage/2026-04-30/1225257356.PDF,,85,batch135
1914,360 Security,3.1-board-oversight-ai-charter,"Does the board (or a board committee) have an explicit, documented charter mandate for AI strategy and risk?",No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,3.1a-ai-board-discussion,Is AI risk or oversight discussed by the board in proxy or 10-K?,Insufficient evidence,MISSING,Low,,0,0,,,85,batch135
1914,360 Security,3.2-ai-leadership-accountability,Has the company appointed a named senior executive accountable for AI?,No,MISSING,High,,0,0,,,85,batch135
1914,360 Security,3.3-ai-governance-committees,Has the company established a cross-functional AI governance/ethics committee at management level?,No,MISSING,High,,0,0,,,85,batch135
